,epid,name,link,price,rating,num_ratings,watcher,shipping,free_return,open_box,pre_owned,refurbished,benefits_charity,last_one,sold,early_sold,later_sold
641,,Motorola Wireless Bluetooth Full Size Keyboard for Motorola ATRIX and XOOM,https://www.ebay.com/itm/Motorola-Wireless-Bluetooth-Full-Size-Keyboard-for-Motorola-ATRIX-and-XOOM/202622894124?_trkparms=ispr%3D1&hash=item2f2d44002c:g:TrkAAOSwrndch~Hd&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkrmmq8hWevtuKE7%2F%2BLfVXttAzI2i9serdj9oRbsXcp6rDNAyetqHWgViPLXkDkUfXgtJ%2FECHawTh47bb9y3HqRym5k5vaUJqwmfwtw6oHa0La3msdtxNwiogYiiGQfwfMglIBe%2FLwolSIXcEvGGj%2Bm4QpwmIrDvNDGYL99eU0sKsuuM5sO61F290YKooz7WmCVyZXrcDediqYFEJSVcgVbjgLRKYs%2BL6PWrSIcQYJprEeO4WpDSXUAb5IUcZ8cj5cB9n4pAI6dqaZWSdx1%2BWFSKM51ts%2Fli3BlMNc%2FXgOvK0B2VJwdpe6ETmFvcSOxG6rsI%2F%2FtJjLdRQthzEdINiWgXHzbesD5um9XjyIbXPatuiIXcpWzaFq8tT5et8x4sUMsoRzUwplqvEd1MKSovcUmjLMvcSnwoURdwUUYbmzipBnVxTQ2oMthNlL2zQN8XLYamHpj%2BQbY73VpqpVNOz%2Fzr4ugTxphtOdFYKOrea0C2zIAL%2F6OZtMHQYrdwW9oPIqzfK1cMfPKnmeuAyurLsG03RZ0GZgKy7DEqMwFYWItnLT6VK2WIgvAPgyO%2B4iFzubcrplrcWU848C9Ffm2iqSmTg%2FQwIJYio%2FFBJ0vBTyszSEv5fVoLfG%2BOjdZtX3CQ8KY68HrzeixWIh3SEatnYA9Xdm6EXGWkuXLJ7wnhY7sD29JcRgN0qwYnllZSd%2F%2BYn7tZGILvGw4PNq1C%2FJO1YZr4KIaXNbNqLra9zcr1gTH2NYLlFAHZYf9nce3FtF6WWh&checksum=2026228941248adc8e3360ae4bd99e4b14ce6768c19c,14.99,,0,0,0,1,0,0,0,0,0,138,138,138
642,,For iPad Pro 12.9 2nd Gen 2017 Case Slim Shell Cover with Bluetooth Keyboard,https://www.ebay.com/itm/For-iPad-Pro-12-9-2nd-Gen-2017-Case-Slim-Shell-Cover-with-Bluetooth-Keyboard/254369660699?_trkparms=ispr%3D1&hash=item3b399cff1b:g:Wf4AAOSwcONen65b&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkrDx%2B2NLp21dg6hHbHAkGMYxSthcrVlhDUt%2FoHqDkDseHiwUJXtuZik3kpWexJvA8R94dS2yDncAihIdM%2FQizflbIKoEn1o2MjDlNk9tfa2aTMK4bu28MgRmzNQE2wWPgCUaUH5vi%2B6Dx2mHS%2BtbiyQDyTMHrA3LrKcB9GbX5o1YxI475kx1YNvscCO7h5QL%2BMRSyp0f4GwNadwz1f%2BmKx28MAXCSyrEx3gzX34q0McioXXj2e%2B1KGirWaoXvTz%2B2KIjGBOc%2BCLv3El6PzRuLWhHk3mUX6QmiJwchURBTCVrB%2BH46UG8%2Fbi2qCkeq3A6IDSjnLqTXDZVpBoWzmoPwM3XDOOKhPaRk5v6gSRJZ2pnGDydZz%2FyzrC0%2BlSWJ0zFf296%2BQnP9jNcUnX5ft9WVrkfc7qy%2FGB27m9%2BToHwzyGbIfPaNJvKU7SOh9qzWI1BkpG41oFdzO0Vf4GTBRFW6RcHOu1kuUtZLCs2eu%2Bnr8AC2rS65q4wpN5MMuTgvbWGSR7%2BvfASg2t5meLvvEEmUJOOLgjG0SwpvY7Fa3gG3%2Bg4awWBTxeSaKBeosp8lJP7OQYi%2BV0%2BjNU9DaEuTF5FulupPdO5KH0sdsZ5YL6BQvxhG8EI4Fe5aVTbJM9fBYji35PpJ8JRd719SsyVXok27LnLyEZ1dhlEO2Vrq1yHRGT98YuB4%2F8AezW7fp2vCkYNj2%2FpVl7Y6DvT8n%2FbG7yK8kApY5P9qQpFvU4Fjt34VyzashJsCVTSbLgDzkrWycs2n&checksum=2543696606998adc8e3360ae4bd99e4b14ce6768c19c,22.29,,0,0,0,1,0,0,0,0,0,136,132,136
643,,Redragon K570 RGB Backlit Aluminum Mechanical Gaming Keyboard 104 Keys Used,https://www.ebay.com/itm/Redragon-K570-RGB-Backlit-Aluminum-Mechanical-Gaming-Keyboard-104-Keys-Used/153986287256?_trkparms=ispr%3D1&hash=item23da4c4698:g:iZcAAOSw6lVe-Fhi&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkxGz2ccqatkEnoeekHqhLkZkDjjrQnVtXyFt8gJyRf0rdqzkKvrhLjcoXtiQ%2Fq89r6VXKa4HVLymqIkOIGxXf%2FHJAT1aP47w%2B3aYHqVrgkqi7seibzhr%2F%2B6WgSXtmrboP%2B78AKSdR%2BjK%2BHO2jyjn%2FirMxJgNZ7768MDSLi4vR1%2FgDXuSNMVux9az%2Bw7eiNqsePFJ1eLVNSrezpT2dfKyFulhDepoN3sHx8n6X1G078bYkxf%2FFYzbnmwa0zlHvpDClq46bbcU1gzePpoSMrlYshg9nkM61O3j%2FtiO6ycQm3fwkGrLlWfb1vv%2FsH%2BBtuEFrpJ%2Bz%2BdjghVhLWXNripslfeTAkGQtSqAPb5%2BoMu4Xjr2QrIf2tsb0wWI7tCJv5Eji8HeAqZaWY1geCrYRW%2F9Q0ZIvMo1gTHUBHWGYZn%2Fjo3ywx4V34VUM54IEPsSE1B37RFzv7E%2F%2Bwr3NxfpYiFSlfc8mz%2FlsuShCY%2FsaQ%2B1vrNQT1Az6DneT2pP3UJWaKditBmpu8WeK1scNzzRkbouI4kPwN8x5WcWJoZjeqgC8D3Mi6d3DkufuQCpWlnwLi2qc8zsGkZz%2F%2FkzPCHkpCXNFKvlqM4jpTAEUIoZAGgntnLWg17C6%2B%2FTbLHvYh14ZYFE8Ee%2FQCmoMfnEM%2B0WIHZUUaNFXwB%2FXTyu8sgrXMplIq%2BpDILsvFl%2BCsXQYEPRhDGB86drS1JDIRAZEBBuhhGJYkyDCfceVhp4BFJKr5z5gptzh%2Fece3cD9PeCTjKf76RfD&checksum=1539862872568adc8e3360ae4bd99e4b14ce6768c19c,29.99,,0,23,0,1,0,1,0,0,0,6,6,0
644,,New Dell Inspiron 15-5000 15-5547 5542 5545 Series US Keyboard with Backlit,https://www.ebay.com/itm/New-Dell-Inspiron-15-5000-15-5547-5542-5545-Series-US-Keyboard-with-Backlit/174061226246?hash=item2886db8906:g:uvsAAOSwLu5efGqO,16.4,,0,0,0,0,0,0,0,0,0,3,3,3
645,,Genuine NEW HP ELITE X2 1011 G1 Tablet Travel US Keyboard Folio Case K6B54AA#ABA,https://www.ebay.com/itm/Genuine-NEW-HP-ELITE-X2-1011-G1-Tablet-Travel-US-Keyboard-Folio-Case-K6B54AA-ABA/272484516837?hash=item3f7157c3e5:g:fOQAAOSwXNdcil23:sc:USPSPriority!94061!US!-1,24.49,,0,0,0,1,0,0,0,0,0,70,70,70
646,,NEW For HP Chromebook 14-x023ds 14-x030nr 14-x040nr Keyboard US white No FRAME,https://www.ebay.com/itm/NEW-For-HP-Chromebook-14-x023ds-14-x030nr-14-x040nr-Keyboard-US-white-No-FRAME/353083769287?hash=item52356ec1c7:g:PGAAAOSwcpJex5mX:sc:USPSFirstClass!94061!US!-1,15,,0,0,0,1,0,0,0,0,0,13,12,13
647,12038942327,Acer Predator Aethon 100 Gaming Keyboard,https://www.ebay.com/itm/Acer-Predator-Aethon-100-Gaming-Keyboard/254426795042?epid=12038942327&hash=item3b3d04cc22:g:68sAAOSw161e0ReZ,34.99,,0,0,9.99,1,0,0,1,0,0,60,59,60
649,,WHITE MECHANICAL GAMING KEYBOARD O-RING SWITCH DAMPERS 110pcs Cherry,https://www.ebay.com/itm/WHITE-MECHANICAL-GAMING-KEYBOARD-O-RING-SWITCH-DAMPERS-110pcs-Cherry/114262230609?hash=item1a9a8f4651:g:1b0AAOSwxOJe6QvY:sc:USPSFirstClass!94061!US!-1,5.29,,0,0,0,0,0,0,0,0,0,22,18,22
650,,HP Wired Mechanical Gaming Keyboard Gk100 English/Spanish Gaming Keyboard-Black,https://www.ebay.com/itm/HP-Wired-Mechanical-Gaming-Keyboard-Gk100-English-Spanish-Gaming-Keyboard-Black/224069569892?_trkparms=ispr%3D1&hash=item342b964d64:g:J90AAOSwEfJe~LHX&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkgCVySCgrNFPU8Iu85TabMP4G3PpSvz2ENXpCoU7gTH0MElbpe5uGG6PeQpZFynsaMhjQsib8WDvNOM31dyyxXcOGs3VXPGruZ8qGCoTzoG1eDwYsFclhH8AZzgeG%2F%2FGL7TZYbu5NdD2Mw7APNwhrUY7QhufenqrUfqeZVIeYZt4hgXjHl6UucaeJpDi9dsnPFsRCw%2BYvxaZjgGQh68F9zbOQXtT7l2ZKt%2Fdo0TF%2F3oynJM6Bwk%2FCCsvFPe%2FOUq36FMvwzu41vhbJ44BMmrxpsECj8opbxbLhUB5kTL9H4Y358eZ3L34H6hG0zOojiuvPyj3kUV45H3q3sPKgV232rI3ZnXieAXHx0skmBfE7eBv%2BtWNMWMHEaWLEiQBW7j0ZnWK59IayGFOGJ3SlFFEnoASAwcJiX%2Bdp4TuCiqffjwzDDX4%2BcBvpIVemyj9jG3F8J9V4gAO7LbyQ9YqitFQkTysMupasxWUcsyY39LOHNIKQj2WSsKQLs%2FA%2Bvfhkkm%2BgOGvQUK04FFvjR7l5OOdAUwptAnVGUWmoKq3cRWQUeVM9OAd0Ij%2FGK4eVVp%2BBXhYSqVrvUA7qVN1FkTQkf%2Bprwa9bwooooQxwOfeKWxiOin1PeC4GHfs%2FDor3mjn%2Fp2naGpnJ7nK7ZS%2BVPQOg9CTddgdfkXR8EfZ9n04QbRbyaEedpTht%2FU39SPvDhCRxq95NqzsAcZgVl57E3ZJLXmA9yga29C0UJPa2jld5KKBErJONxng332Z8tJ02v2BbYdE%2B&checksum=2240695698928adc8e3360ae4bd99e4b14ce6768c19c,49,,0,0,0,0,0,0,0,0,0,2,0,2
651,,MEETION MT-K9320 Waterproof Backlit Gaming Keyboard,https://www.ebay.com/itm/MEETION-MT-K9320-Waterproof-Backlit-Gaming-Keyboard/114292757300?_trkparms=ispr%3D1&hash=item1a9c611334:g:r3MAAOSwJBVfBLJu&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkAgU0umhwUTmgTFbE5cu7zbzG8JUbql2BXJ6t3dpD5WPLbrwULPGCD%2B30dYE3XzSYB%2BPIyuGuMnY5FGzI9K%2FUPNV0h7VT9KVFIgVqB7gFpeuzUAzXujglJcxqpnI3uf9m0GU9%2Ffo7Jnc%2FQP2Fcen2BKfDFIsc1PR39CtfmQ8sOKzA2TmmLWV9Zr4Zbcmi1gnBJ4L5hVMR7c3PPHk3tNbvRBai%2FH2BieKED0Ds97WmFbxmtjCv%2FBarhAxJS0zWp4SqFtd4k1rDwMvJT2VhYgFf72tWvlD0F7PabsrA1xBpQpC4602KNp4QmyuSTm6gJQzbT7Ust63NP6C8Lmsf9q22%2FK4COqsbF8QAuRe%2FxfamC5IUcEpa5zpE429fefcR4JNVZwSWzH8DhhxmPBoMsX64NyXFIR4zIIxZnaNK7jv8rReaFbXZn6e4JwAr7qxm9IBMEVsywBgB4dKcEwTIr3ikDQAUsvw78KZDTasT2HngaHzksVIqYL3JOYyJ3jjrxP55ctY9JQCphOzmETUu0OFLwEx6P80LqNN2hVOJF3pEcJtG9rVUv87Av8jeHcS6%2BRXWH6AlABYYAnBaTrFGQCFIZ6q%2FBlTWZpzY4dSZzAet0ikqxrXHo7a5ETGOhuqjcpAcpv8gGzLwlqejsdUyZxsYx%2FvknzqMR7CglB9jnz2KYbUFlNfDuSDyZnPYuHusQRYyiVzkDScQGmz9jkP4pm0RRGCMHkmGuUx5mCek1PMiiWAq%2F2Au3i5M%2FRQU05p8b3KB&checksum=1142927573008adc8e3360ae4bd99e4b14ce6768c19c,19.99,,0,0,0,0,0,0,0,0,0,0,0,0
652,,For Apple iPad 10.2 Inch 7th Gen 2019 Leather Case Cover w/ Bluetooth keyboard,https://www.ebay.com/itm/For-Apple-iPad-10-2-Inch-7th-Gen-2019-Leather-Case-Cover-w-Bluetooth-keyboard/353010255111?_trkparms=ispr%3D1&hash=item52310d0507:g:Nx0AAOSwc6RecZpO&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkWpEuxXwAiCNKyBQsQ5%2Fe67yBpmDvXsltT0a9XQCxXC5iT84XqimEHoh%2BF37reU%2FCPf811KvSn1PSPJV9HFAms7W0A6u9F6hp13zYy9ywfYH9IYoZdmR4t6U8VG%2BGCf2J%2BlPIeXYezaIJndXVFny%2BBADxbtBe%2B%2BH8k1FQK3VqwtgqVHkIqHZAZ5Mk2vokCh68lZ728290JOzmQ6TGjO0u%2B0W%2BaXtCEMOeWzQ8lh9GL4dp5bFSt0pLZYoIgMKTkXtYk2kM3HTq9%2FP2TT1KQbyAJeTjNIehwd815Jcv7iTb8Hwx1N7S5Lp00VJq9Vd%2BtoiM7t17BsxxADImhZcJVmAgTXk4xcv5mE3J9f1oy47LerY8Dp7t%2FgsOJD1bHEAFnLcjFZDdgZbBRXD4xft5y0riliSKyDzv5JRhO%2FPTRGbQmWyIpCBV7PHdsx9uto7hKN1CyhoQ%2BTk7XfwjvilhbihMTKSDc8pYwyziaDUow8V6G6ANzo3D9zhccMHIYPulGgmwX1sMJw%2FZPwCdnuZK%2FvX4j0SvHo117J%2FqS%2FHn%2BHThOY%2Bl2M%2FQJIShfU3PIb8%2F8vtSdCKLj2WTbuPGwTgupA49lQiQjSYOU7gFhymAWeh%2FnZQZqEtmKvgiDnLYhqLtaXVwTneb0RUSKkmpHORCCkHJYLeQkWl%2Fz6tOcFM9C%2FVdBzJj8dbUb4HBW%2Bz1p%2BwvxZn2pn3WwyJ3gHx8jOif%2F%2BiZGq5vDDmie6%2BMTrKejJOewtxchgsT%2BlgoIJ3omw%2BZq1nS&checksum=3530102551118adc8e3360ae4bd99e4b14ce6768c19c,15.59,,0,0,0,1,0,0,0,0,0,176,170,176
653,4034356969,NEW IN BOX Dell KB216-BK-US Wired Keyboard - Black,https://www.ebay.com/itm/NEW-IN-BOX-Dell-KB216-BK-US-Wired-Keyboard-Black/303593017503?epid=4034356969&_trkparms=ispr%3D1&hash=item46af8dd09f:g:Uh0AAOSwBGJe5OMW&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkpFtSR0CGv%2Bh98r8Yb9quSyqm3u40xWtU9U67aSomviGJbl%2B0C3dO8UO3tORraUyPkk3%2FiJdHqYHHgoGJs%2F7CkN6nLTIw532EmeNS01pp36Yv36WZgnCpOziOOQtsjlKnFGQkX6uldJn1MyqHGYH8jr2%2BIH45V%2FqG%2FJDzIQCK7IOMQUn407rbU41%2BTpGvONjJNTIKFaRfeeI6bV2aaUTz5lr00syLmD0KPtgACeBLcKPZN%2FN257GB5dX8QKWrCcxKaEkLLy9qhUMgcjvOtjswcCnT9FsMnfyQJa5%2BraiMlw22exNk3TYOm72c7iyZnDgSSP7albi8cEr9hmA%2B%2FWTxmmNRX0R1tivKB1bnnAdNOjErDk8qretUAa4g9%2Bt0cQuqAuvvyR2ShTZUzOruCpJ6DT3ZBNW7QRblvtUmssY96tbb39G7YjPRwFYdkqZ9sCbDV796EZT5MQ4uD3V%2BubIXEREtZIYx3qOALHK90InHpWTg8D8rGyxuIkqxp6Wqk9pknKGaTToCu7b0FFJ%2FchyJo7ExOqT2G3nNvSJbc6yD9893tf0GStl1zSyB6rW%2BiLaqY4s93hmwlkfIqZ0ipttE4rsQv6MH5RJT4xIy99UwIy9pXUHPykR94jTdEaw4A9UGTUNEsSj%2BxcbnrJc4Zgdppv6PgUAw5n2ulCpfRvaXyfzZ9VnfveDu1uFBnsHhWb0gIrJUmxEjDOLL1mJIfq2shpX05prYcDwhH4TpkaZp0vgZWZFp0CPbYg%2FNZ0CCuvYQ&checksum=3035930175038adc8e3360ae4bd99e4b14ce6768c19c,14.99,4.5,35,5,0,0,0,0,0,0,0,9,9,0
654,,NMB Technologies KEYBOARD MODEL RT5158TW *BRAND NEW*  *AT of4 ,https://www.ebay.com/itm/NMB-Technologies-KEYBOARD-MODEL-RT5158TW-BRAND-NEW-AT-of4/283572304435?hash=item420639fa33:g:IuMAAOSwEhNdScMm,13,,0,0,13,0,0,1,0,0,0,15,14,15
657,,STRONGER Corsair K55 K66 K68 Gaming Keyboard Replacement Tilt/Foot/Leg/Feet 2pcs,https://www.ebay.com/itm/STRONGER-Corsair-K55-K66-K68-Gaming-Keyboard-Replacement-Tilt-Foot-Leg-Feet-2pcs/202668371214?hash=item2f2ff9ed0e:g:zMsAAOSwXepecQ9M,9.4,,0,0,0,1,0,0,0,0,0,139,136,139
658,177289843,Hewlett-Packard Classic LV290AA#ABA Wireless Keyboard,https://www.ebay.com/itm/Hewlett-Packard-Classic-LV290AA-ABA-Wireless-Keyboard/224054140372?epid=177289843&hash=item342aaaddd4:g:5hgAAOSwuSZe8M2F,26.95,4.5,179,0,0,1,1,0,0,0,0,1,1,1
659,,"Genuine US Keyboard For Apple Macbook Pro 13"" A1278 2009 2010 2011 Mid-2012",https://www.ebay.com/itm/Genuine-US-Keyboard-For-Apple-Macbook-Pro-13-A1278-2009-2010-2011-Mid-2012/302501143617?hash=item466e792441:g:fykAAOSwoFVaX6~P,16.95,,0,0,0,1,0,0,0,0,0,442,442,442
660,,Trust KB-1500 Illuminated Keyboard,https://www.ebay.com/itm/Trust-KB-1500-Illuminated-Keyboard/254633259547?hash=item3b4953321b:g:VrcAAOSwq~5e8jc5,17.99,,0,0,0,0,0,0,0,0,0,0,0,0
661,,Corsair Strafe RGB Mechanical Gaming Keyboard Single Keys / REPLACEMENT KEYCAPS ,https://www.ebay.com/itm/Corsair-Strafe-RGB-Mechanical-Gaming-Keyboard-Single-Keys-REPLACEMENT-KEYCAPS/324215729451?hash=item4b7cc36d2b:g:siIAAOSw6dle~Bz0,4.99,,0,0,2.99,0,0,1,0,0,0,4,3,4
662,,Original New for HP Elitebook 8440P 8440W US keyboard with pointer 594052-001,https://www.ebay.com/itm/Original-New-for-HP-Elitebook-8440P-8440W-US-keyboard-with-pointer-594052-001/173443663853?hash=item28620c47ed:g:gVsAAOSwz5hb0-eR,17.5,,0,0,0,0,0,0,0,0,0,28,28,28
663,,Plastic Hard Case Shell + Keyboard Cover for Macbook Pro 13 w Retina A1425 A1502,https://www.ebay.com/itm/Plastic-Hard-Case-Shell-Keyboard-Cover-for-Macbook-Pro-13-w-Retina-A1425-A1502/263778198099?hash=item3d6a67e253:g:8AoAAOSwa~JbMGtr:sc:USPSFirstClass!94061!US!-1,9.98,,0,0,0,0,0,0,0,0,0,1625,1620,1625
664,,NMB Technologies 119999-001 RT6255T+  KEYBOARD TESTED WORKING 5-Pin,https://www.ebay.com/itm/NMB-Technologies-119999-001-RT6255T-KEYBOARD-TESTED-WORKING-5-Pin/114292688486?hash=item1a9c600666:g:bicAAOSwHnxfBJsV,44.44,,0,0,6.95,0,0,1,0,0,0,0,0,0
665,,Keyboard for HP Pavilion DV6-1000 DV6-2000 Laptops - Replaces 518965-001,https://www.ebay.com/itm/Keyboard-for-HP-Pavilion-DV6-1000-DV6-2000-Laptops-Replaces-518965-001/400999046747?hash=item5d5d67de5b:g:o0wAAOSwi4laXmjd:sc:USPSFirstClass!94061!US!-1,13.95,,0,0,0,1,0,0,0,0,0,481,479,481
666,,"New Compatible Apple Macbook Pro A1278 13.3"" US Layout Laptop Keyboard 2009-2012",https://www.ebay.com/itm/New-Compatible-Apple-Macbook-Pro-A1278-13-3-US-Layout-Laptop-Keyboard-2009-2012/254315407777?hash=item3b366129a1:g:RaAAAOSwHQ1dP7b5,15.01,,0,0,0,1,0,0,0,0,0,59,59,59
667,,+100% OEM NEW Battery for [ AMAZON KINDLE 3 ] 3G WIFI Kindle Keyboard III -Black,https://www.ebay.com/itm/100-OEM-NEW-Battery-for-AMAZON-KINDLE-3-3G-WIFI-Kindle-Keyboard-III-Black/302170935396?hash=item465aca9064:g:1hkAAOSw5cNYWAyY,15.9,,0,0,0,0,0,0,0,0,0,1425,1423,1425
669,,For Xbox One S Elite Controller Wireless Keyboard Message Keypad Chatpad 2.4G,https://www.ebay.com/itm/For-Xbox-One-S-Elite-Controller-Wireless-Keyboard-Message-Keypad-Chatpad-2-4G/274151021912?hash=item3fd4ac9d58:g:K2kAAOSwZIxe2~Or,15.59,,0,0,0,1,0,0,0,0,0,82,74,82
670,,813302-001 826631-001 Keyboard  For HP Elitebook 820 725 G3 G4 Laptop,https://www.ebay.com/itm/813302-001-826631-001-Keyboard-For-HP-Elitebook-820-725-G3-G4-Laptop/184342567930?hash=item2aebac5bfa:g:b4oAAOSwX2xe9oX8,9.99,,0,0,0,1,0,1,0,0,0,2,2,2
671,1940311178,Microsoft Surface 3 Type Cover Black Backlit Keyboard -(Fits Surface 3)Black #3M,https://www.ebay.com/itm/Microsoft-Surface-3-Type-Cover-Black-Backlit-Keyboard-Fits-Surface-3-Black-3M/233225338351?epid=1940311178&hash=item364d503def:g:LskAAOSwTEhc2Dz7,32.96,4.5,30,0,4.95,0,0,0,1,0,0,186,185,186
672,,"New Apple Macbook Pro 15"" Retina A1398 Keyboard backlight 2012-- 2015+ Screws US",https://www.ebay.com/itm/New-Apple-Macbook-Pro-15-Retina-A1398-Keyboard-backlight-2012-2015-Screws-US/252510453975?hash=item3acacbc0d7:g:BRUAAOSwIgNXvKf6,23.59,,0,0,0,0,0,0,0,0,0,886,886,886
673,,Logitech Wave MK550 Desktop Wireless Multimedia Keyboard & Laser Mouse Kit Combo,https://www.ebay.com/itm/Logitech-Wave-MK550-Desktop-Wireless-Multimedia-Keyboard-Laser-Mouse-Kit-Combo/362551183586?hash=item5469bc08e2:g:-SgAAOSwrWNcWzSC,39.9,,0,0,0,1,1,0,0,0,0,32,26,32
674,,US For Microsoft Surface Pro 3/4/6 2017 Slim Backlit Wireless Keyboard Touchpad,https://www.ebay.com/itm/US-For-Microsoft-Surface-Pro-3-4-6-2017-Slim-Backlit-Wireless-Keyboard-Touchpad/174311118031?_trkparms=ispr%3D1&hash=item2895c094cf:g:F4gAAOSwc2ZeCb1w&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkSG%2BOFgrj2Yvbvmrj2TAdM3UGtuhZx3W8XKV5sQSDPs83Txr3RIOD3lF469eiNlFb8cDvT%2BtbbYkL%2BJSMCqiwRymXru8MQHE%2B4Y%2BjRRFBxbvF0ZhdffOjcCapXSQ3TFvJ4GM2G1kt7jO5%2FljPGFdOJxxYm8DrjHL98DMTrtJxOm7hAGeqrYCMV2eYZMbZree%2BjsxuIF8abRCd8wRTr%2FFiKO0Q8mL5vD4MjJJ0nCFAS5RX2FK8%2FoAfZKKjCt5ruf%2F9e04lt%2FOV2OT9hP7GTulo6CTsjsUFPxCkr1Uw8ufP0YMKEXUOh5ljymimpTe9o4ydMNnIYD8j%2BZXIbhAjiAvEBrUzGzNDOzYCq2UAERhPoWpozlH98NZfZHXIdmXFdTuVsLc1BX3wqVbSQXYQvjGufydGx0bOif%2B2U6ZPUy1eqFMmv%2BT3d%2F2wS4amzemnofriX%2FnnHOlRVqFKmwmiN5gXn5eEc1uc%2B2FjOsEtHYTnLeg%2FKtZ%2Bo7AoEG0xq7kZfMpTOCGULBpQL6npIL9muvF058WiCL8r1k6RYsqoUPgfIOBP8Dscod2%2BDIzai9NGDU5oOUIddh9lW3Ye2oyD80mrzhklISXzhiKIxdeTnjTcLsyqKSs5XTOzO%2BtAo851VwkCCiynXOpgqOh22T6vMl2j2Enmr24pC3yetLnyaQtdTgHnXdX1oFjKq6OqIsUHPFEuCiMc8cjg7i%2FtFHOO%2BDauXFzBoWinZQo31%2BFToMOBuF%2B7Hg7KtXDATS%2FyL3%2B1Lpq0&checksum=1743111180318adc8e3360ae4bd99e4b14ce6768c19c,42.99,,0,0,0,0,0,0,0,0,0,34,32,34
675,,PBT Keycap Set 104 Translucent Backlit Key Cap for Mechanical Keyboards Cherry,https://www.ebay.com/itm/PBT-Keycap-Set-104-Translucent-Backlit-Key-Cap-for-Mechanical-Keyboards-Cherry/143372272556?_trkparms=ispr%3D1&hash=item2161a743ac:g:n0sAAOSwPeBekXHH&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickk7d4nremBkvNKtcC0ZwqXDKEHqS6Gc5QRGLgp2tkhOoczi%2FW5kPp%2FoPNZGfeq4phWjf4wzEfDUhr6d60Ca%2F0rSiT8%2FMJJDU9tcmCQwAB43zqxtESSNY26DGfEajKUoTe5tQ5kT3PMqF8ZLIV00Rt9%2B5Tv75ambLEalyAVv1yKSrWjl4SdZQASFoLxqPdG0rRgn%2FPJNp%2FFRcpma%2FXeVJ8EIyopDpZgJnPzJxXqEHKU6IUL407uoO2S6ItmVHqYKv4k5k8WMVsC4DyzCFQ%2FS0SgLcZtMOKJ4TSd%2Fa0tnWodnqNhuXNPbnujYinIRE%2F%2F%2FiTBQxIxbNo%2Fk3fP5D%2Fm5gbqn0XPu5%2BhPfkzZqFTXDdtqTzIIVCNw0LKji1nGLm0MPM%2B1kjJoS5XMAs5Rv1vsg18SUPKTTidSjlD%2FdUMRM%2FJwGozsl%2Ba8%2Bi7HGrxa3xeO9qZZbUkCvCZdVEhuw7ZU%2FaPaPddbfH6WkR1dLVCF8YJ2JnxriL67ymEmsbzckwIaLgfBhjXCVImoKnzmdARiwuxqJ%2B1ju35Kc0kpVBP8hAksABqyZmHsLCuBQUsfHUEwvTCMQXGccjfrKL0nAjpj%2B6QTzTUfv4KRvGb4savPlldRQmtYahMSAIiN%2FZ9lOuiwJ106xUW%2FxMbD6a27WeWc5filtzob8ACjjnsJ%2BW%2BrH50QgTA12BlgQt6rCkPB61XcLTLkYgKILZ3J2qHA8tnamTY6OXDp4DoNEWdQdO1T14FLpRewyc4SnmRSxnqC0taxxDr&checksum=1433722725568adc8e3360ae4bd99e4b14ce6768c19c,16.44,,0,18,0,0,0,0,0,0,0,32,29,32
676,,Detachable New Keyboard BLACK for  RCA W101SA23 T1 F9 Cambio 10,https://www.ebay.com/itm/Detachable-New-Keyboard-BLACK-for-RCA-W101SA23-T1-F9-Cambio-10/283878621207?hash=item42187c0017:g:AB8AAOSw68ZewK9T,19.97,,0,0,9.9,0,1,0,0,0,0,14,12,14
677,,ENGLISH US KEYBOARD STICKER LARGE WHITE LETTERS BLACK BACKGROUND-COMPUTER LAPTOP,https://www.ebay.com/itm/ENGLISH-US-KEYBOARD-STICKER-LARGE-WHITE-LETTERS-BLACK-BACKGROUND-COMPUTER-LAPTOP/171688571436?hash=item27f96fb22c:g:CnoAAOSwqu9U5gv2,8.5,,0,0,0,0,0,0,0,0,0,1831,1828,1831
678,,MacBook Pro 13 inch Case & Keyboard Cover 2019 2018 2017 Touch Bar A1989 A1706,https://www.ebay.com/itm/MacBook-Pro-13-inch-Case-Keyboard-Cover-2019-2018-2017-Touch-Bar-A1989-A1706/362706084937?hash=item5472f7a449:g:7dgAAOSwulJdNV0t:sc:USPSFirstClass!94061!US!-1,10.59,,0,0,0,0,0,0,0,0,0,1992,1965,1992
